School,Author,Title,Dynasty,Content,School_e,Author_e,Title_e,Content_e
边塞,高适,营州歌,唐,营州少年厌原野，狐裘蒙茸猎城下。虏酒千钟不醉人，胡儿十岁能骑马。,Frontier fortress,high fitness,Yingzhou Song,"The young people in Yingzhou are tired of the wilderness, and the fox fur is covered with hair and hunts down the city. A thousand minutes of captive wine is not intoxicating, and Hu'er can ride a horse at the age of ten."
边塞,高适,入昌松东界山行,唐,鸟道几登顿，马蹄无暂闲。崎岖出长坂，合沓犹前山。石激水流处，天寒松色间。王程应未尽，且莫顾刀环。,Frontier fortress,high fitness,In Changsong Dongjie Mountain Trek,"There are several dentons on the bird path, and there is no leisure for the horseshoe. Rugged out of Changban, Heda is still in front of the mountain. Where the rocks stimulate the water, the sky is cold and the pines are colored. Wang Cheng should not finish, and don't care about the knife ring."
边塞,高适,三君咏 其一 魏郑公,唐,郑公经纶日，隋氏风尘昏。济代取高位，逢时敢直言。道光先帝业，义激旧君恩。寂寞卧龙处，英灵千载魂。,Frontier fortress,high fitness,Three Monarchs Chanting One Wei Zhenggong,"On the day of Zheng Gong's economics, the Sui family was dusty. Ji Dai took the high position and dared to speak out at any time. Daoguang was the first emperor, and righteousness stimulated the old emperor's kindness. In the lonely crouching dragon, the soul of a heroic spirit for thousands of years."
边塞,高适,广陵别郑处士,唐,落日知分手，春风莫断肠。兴来无不惬，才在亦何伤。溪水堪垂钓，江田耐插秧。人生只为此，亦足傲羲皇。,Frontier fortress,high fitness,Guangling Bie Zheng Chushi,"The setting sun knows to break up, and the spring breeze is not heartbroken. There is nothing uncomfortable in happiness, so there is no harm in being here. The stream is suitable for fishing, and the river field is resistant to transplanting rice seedlings. Life is only for this, and it is enough to be proud of Xihuang."
边塞,高适,东平别前卫县李寀少府,唐,黄鸟翩翩杨柳垂，春风送客使人悲。怨别自惊千里外，论交却忆十年时。云开汶水孤帆远，路绕梁山匹马迟。此地从来可乘兴，留君不住益凄其。,Frontier fortress,high fitness,"Li Caishao Mansion, Bieqianwei County, Dongping","The yellow bird flutters and the willows hang down, and the spring breeze sees off guests, making people sad. Don't blame yourself thousands of miles away, but remember ten years when you talk about friendship. Yunkai Wenshui solitary sail is far away, and the road around Liangshan is too late. This place has always been a good place to take advantage of, and it will be desolate to stay here."
边塞,高适,同卫八题陆少府书斋,唐,知君薄州县，好静无冬春。散帙至栖鸟，明灯留故人。深房腊酒熟，高院梅花新。若是周旋地，当令风义亲。,Frontier fortress,high fitness,Eight Questions of Tongwei Lu Shaofu's Study,"Zhijun Bozhou County is so quiet that there is no winter or spring. Scatter papers to the perching birds, and keep the lights on the old friends. The wine in the deep house is ripe, and the plum blossoms in the high courtyard are new. If you want to deal with the land, you should be close to Feng Yiqin."
边塞,高适,同李太守北池泛舟宴高平郑太守,唐,每揖龚黄事，还陪李郭舟。云从四岳起，水向百城流。幽意随登陟，嘉言即献酬。乃知缝掖贵，今日对诸侯。,Frontier fortress,high fitness,Go boating banquet with Governor Li Beichi,"Every time I bow to Gong Huangshi, I also accompany Li Guozhou. Clouds rise from the four mountains, and water flows to hundreds of cities. If you want to climb up, you will be rewarded with good words. I know that seams are expensive, and today I treat the princes."
边塞,高适,同李司仓早春宴睢阳东亭（得花）,唐,春皋宜晚景，芳树杂流霞。莺燕知三月，池台称百花。竹根初带笋，槐色正开牙。且莫催行骑，归时有月华。,Frontier fortress,high fitness,Early Spring Banquet with Li Sicang at Suiyang East Pavilion (Dehua),"Chungao is suitable for the evening scene, with fragrant trees and miscellaneous clouds. Yingyan knows March, and Chitai is called Baihua. Bamboo roots are beginning to bear bamboo shoots, and the color of locust trees is just opening their teeth. And don't urge you to ride, there will be moonlight when you return."
边塞,高适,同陈留崔司户早春宴蓬池,唐,同官载酒出郊圻，晴日东驰雁北飞。隔岸春云邀翰墨，傍檐垂柳报芳菲。池边转觉虚无尽，台上偏宜酩酊归。州县徒劳那可度，后时连骑莫相违。,Frontier fortress,high fitness,With Chenliu Cui Sihu Banqueting in Pengchi in Early Spring,"The same official carried wine out of the suburbs, and on a sunny day, geese flew eastward and northward. The spring clouds on the other side invite calligraphy, and the weeping willows near the eaves report to Fangfei. Turning around the pool, I feel empty and endless, and it's better to go home drunk on the stage. The futility of prefectures and counties can be saved, and even riding in the future will not go against it."
边塞,高适,同崔员外綦毋拾遗九日宴京兆府李士曹,唐,今日好相见，群贤仍废曹。晚晴催翰墨，秋兴引风骚。绛叶拥虚砌，黄花随浊醪。闭门无不可，何事更登高。,Frontier fortress,high fitness,Together with Cui Yuanwai Qiwu picked up the relics and feasted on Li Shicao in Jingzhao Prefecture on the 9th,"Good to meet today, the group of sages still abolish Cao. Evening sunshine urges pen and ink, and Qiuxing attracts coquettishness. The crimson leaves embrace the void, and the yellow flowers follow the turbid mash. There is nothing wrong with closing the door, nothing is better."
边塞,高适,同群公十月朝宴李太守宅,唐,良牧徵高赏，褰帷问考槃。岁时当正月，甲子入初寒。已听甘棠颂，欣陪旨酒欢。仍怜门下客，不作布衣看。,Frontier fortress,high fitness,"The princes of the same group held a court banquet in October, Li Taishou's house","Good shepherds are rewarded with high rewards, and the curtain is asked to test the pan. When the year is the first month, Jiazi enters the early cold. I have listened to the song of Gan Tang, and I am happy to accompany the decree to drink. I still pity the guests at the door, and don't look at them as commoners."
边塞,高适,同群公登濮阳圣佛寺阁,唐,落日登临处，悠然意不穷。佛因初地识，人觉四天空。来雁清霜后，孤帆远树中。裴回伤寓目，萧索对寒风。,Frontier fortress,high fitness,The same group climbed to Puyang Shengfo Temple Pavilion,"When the setting sun comes to the place, you will feel leisurely. Because of the Buddha's first knowledge of the earth, people perceive the four heavens. After the geese cleared the frost, the lonely sail was far away from the trees. Pei Hui hurts his eyes, Xiao Suo faces the cold wind."
边塞,高适,同颜六少府旅宦秋中之作,唐,传君昨夜怅然悲，独坐新斋木落时。逸气旧来凌燕雀，高才何得混妍媸。迹留黄绶人多叹，心在青云世莫知。不是鬼神无正直，从来州县有瑕疵。,Frontier fortress,high fitness,Tongyan Liu Shaofu's work in autumn,"Chuanjun felt sad last night, sitting alone in Xinzhai when the wood fell. Yiqi used to come to Ling Yanque, how can a talented person be confused. People with yellow ribbons leave their traces and sigh, but their hearts are in the Qingyun world. It's not that ghosts and gods have no integrity, but that there are always flaws in states and counties."
边塞,高适,自蓟北归,唐,驱马蓟门北，北风边马哀。苍茫远山口，豁达胡天开。五将已深入，前军止半回。谁怜不得意，长剑独归来。,Frontier fortress,high fitness,Return from Jibei,"Drive the horses to the north of Jimen, and the horses mourn by the north wind. The vast far mountain pass, Hu Tiankai is open-minded. The five generals have gone deep, and the former army stopped halfway. Whoever feels sorry for himself, the long sword returns alone."
边塞,高适,别从甥万盈,唐,诸生曰万盈，四十乃知名。宅相予偏重，家丘人莫轻。美才应自料，苦节岂无成。莫以山田薄，今春又不耕。,Frontier fortress,high fitness,Don't follow my nephew Wanying,"All the students are called Wanying, forty is well-known. The relatives of the house are more important than the people of the family. Beauty should be expected, but bitter festivals are not without success. Don't plow the mountains and fields this spring."
边塞,高适,别王八,唐,征马嘶长路，离人挹佩刀。客来东道远，归去北风高。时候何萧索，乡心正郁陶。传君遇知己，行日有绨袍。,Frontier fortress,high fitness,Don't bastard,"Conquering horses neighing a long way, leaving people with swords. The guests come to the east and go far, but the north wind is high when they return. The time is so bleak, the heart of the country is full of depression. It is said that when you meet your confidant, you will have a robe on the day of travel."
边塞,高适,别韦五,唐,徒然酌杯酒，不觉散人愁。相识仍远别，欲归翻旅游。夏云满郊甸，明月照河洲。莫恨征途远，东看漳水流。,Frontier fortress,high fitness,Beverly Five,"Drinking a glass of wine in vain, I don't feel sad. The acquaintance is still far away, and I want to return to travel. Summer clouds are all over the suburbs, and the bright moon shines on Hezhou. Don't hate the long journey, look east at the Zhang River."
边塞,高适,别韦兵曹,唐,离别长千里，相逢数十年。此心应不变，他事已徒然。惆怅春光里，蹉跎柳色前。逢时当自取，看尔欲先鞭。,Frontier fortress,high fitness,Biewei Bingcao,"It's been thousands of miles away, but we've met for decades. This heart should not change, other things have been in vain. In the melancholy spring, I wasted before the willows. Take it by yourself at the right time, and see if you want to whip first."
边塞,高适,别冯判官,唐,碣石辽西地，渔阳蓟北天。关山唯一道，雨雪尽三边。才子方为客，将军正渴贤。遥知幕府下，书记日翩翩。,Frontier fortress,high fitness,Judge Bevon,"Jieshi is in the west of Liao, and Yuyang is in the north of Ji. There is only one road in Guanshan, with rain and snow on three sides. A talented man is a guest, and a general is thirsty for a virtuous man. Knowing that the shogunate is under the shogunate, the secretary is dancing day by day."
边塞,高适,别刘大校书,唐,昔日京华去，知君才望新。应犹作赋好，莫叹在官贫。且复伤远别，不然愁此身。清风几万里，江上一归人。,Frontier fortress,high fitness,Farewell to Liu University,"In the past, when you go to Jinghua, you will know the king and hope for the new. It should still be good for Fu, Mo Tan is poor in officials. And farewell to rehabilitated injuries, or worry about this body. The breeze is tens of thousands of miles away, and the river is full of people."
边塞,高适,别孙欣,唐,离人去复留，白马黑貂裘。屈指论前事，停鞭惜旧游。帝乡那可忘，旅馆日堪愁。谁念无知己，年年睢水流。,Frontier fortress,high fitness,Be Sun Xin,"Leaving people to stay, white horse and sable fur. Let's talk about the past, stop whipping and cherish the past. The emperor's hometown is unforgettable, and the days of the hotel are worrying. Who wants to have no confidant, and the water flows every year."
